1	ого	ой	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#108.64#108.929
434	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#285.932#286.235
435	самое	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#286.235#286.538
436	главное	главный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#286.538#286.841
437	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#286.841#287.144
438	что	что	PRON	_	Case=Acc	_	_	_	@psg1987f-words#@psg1987f#287.144#287.447
439	во	в	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#287.447#287.75
440	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@psg1987f-words#@psg1987f#287.75#288.053
441	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#288.053#288.356
442	и	и	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#288.356#288.659
443	всю	весь	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#288.659#288.962
444	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#288.962#289.265
445	мою	мой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#289.265#289.568
446	срабатывает	срабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#289.568#289.871
447	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#289.871#290.174
448	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#290.174#290.477
449	когда	когда	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#290.477#290.78
450	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@psg1987f-words#@psg1987f#290.78#291.083
451	даются	давать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	_	_	_	@psg1987f-words#@psg1987f#291.083#291.386
452	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#291.386#291.689
453	шансы	шанс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#291.689#291.992
454	или	или	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#291.992#292.295
455	интересные	интересный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#292.295#292.598
456	предложения	предложение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#292.598#292.901
457	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@psg1987f-words#@psg1987f#293.546#293.705
458	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#293.705#293.864
459	говорю	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#293.864#294.023
460	да	да	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#294.341#294.341
461	да	да	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#304.186#304.42
462	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#304.42#304.654
463	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#304.654#304.888
464	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#304.888#305.122
465	но	но	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#305.122#305.356
466	на	на	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#305.356#305.59
467	азиатский	азиатский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#305.59#305.824
468	скорее	скорее	ADV	_	Degree=Cmp	_	_	_	@psg1987f-words#@psg1987f#305.824#306.058
469	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#306.058#306.292
470	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#306.292#306.526
471	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#306.526#306.76
472	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#306.76#306.994
473	не	не	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#306.994#307.228
474	только	только	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#307.228#307.462
475	китайский	китайский	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#307.462#307.705
476	#выдох#	#выдох#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#309.601#309.962
477	ну	ну	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#310.006#310.338
478	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#310.338#310.67
479	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#310.67#311.002
480	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#311.002#311.334
481	и	и	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#311.334#311.666
482	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#311.666#311.998
483	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#311.998#312.33
484	в	в	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#312.33#312.662
485	совокупности	совокупность	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#312.662#312.994
486	э	эра	INTJ	_	_	_	_	_	@psg1987f-words#@psg1987f#312.994#313.326
487	всех	все	PRON	_	Animacy=Anim|Case=Acc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#313.326#313.658
488	как	как	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#313.658#313.99
489	бы	бы	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#313.99#314.322
490	аргументов	аргумент	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#314.322#314.654
491	за	за	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#315.318#315.66
492	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#315.889#316.059
493	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#316.059#316.229
494	но	но	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#316.229#316.399
495	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@psg1987f-words#@psg1987f#316.399#316.569
496	не	не	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#316.569#316.739
497	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#316.739#316.909
498	прям	пре	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#316.909#317.079
499	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#317.079#317.249
500	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#317.249#317.419
501	что	что	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#317.419#317.589
502	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@psg1987f-words#@psg1987f#317.589#317.759
503	прям	пре	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#317.759#317.929
504	ехали	ехать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#317.929#318.11
505	щас	щы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#318.738#319.259
506	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@psg1987f-words#@psg1987f#319.259#319.78
507	там	там	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#319.78#320.301
508	развернемся	развернуться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@psg1987f-words#@psg1987f#320.301#320.825
509	но	но	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#320.904#321.286
510	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#321.286#321.668
511	совершенно	совершенно	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#321.668#322.05
512	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#322.05#322.432
513	мир	мир	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#322.432#322.816
514	ну	ну	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#323.439#323.904
515	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#323.904#324.369
516	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#324.369#324.834
517	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#324.834#325.299
518	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#325.299#325.764
519	другой	другой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#325.764#326.232
520	ну	ну	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#326.418#326.689
521	вот	вот	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#326.689#326.96
522	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#326.96#327.232
523	например	например	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#327.338#327.661
524	?	?	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#327.661#327.985
525	если	если	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#328.235#328.571
526	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@psg1987f-words#@psg1987f#328.571#328.907
527	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#328.907#329.243
528	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#329.243#329.579
529	за	за	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#329.579#329.915
530	естественность	естественность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#329.915#330.251
531	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#330.251#330.587
532	за	за	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#330.587#330.923
533	минимум	минимум	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#330.923#331.259
534	мей	мя	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#331.259#331.595
535	там	там	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#331.595#331.931
536	мэйк-апа	мэйк-ап	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#331.931#332.267
537	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#332.267#332.603
538	боди	бодь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#332.603#332.939
539	пОзитив	пОзитив	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#332.939#333.275
540	или	или	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#333.275#333.611
541	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#333.611#333.947
542	ну	ну	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#333.947#334.283
543	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#334.283#334.619
544	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#334.619#334.955
545	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#334.955#335.291
546	что	что	PRON	_	Case=Acc	_	_	_	@psg1987f-words#@psg1987f#335.291#335.627
547	угодно	угодно	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#335.627#335.963
548	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#335.963#336.299
549	да	да	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#336.299#336.635
550	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#336.635#336.971
551	за	за	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#336.971#337.307
552	естественность	естественность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#337.307#337.643
553	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#337.643#337.979
554	заа	за	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#337.979#338.315
555	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#338.315#338.651
556	вот	вот	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#338.651#338.992
557	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#339.161#339.496
558	щас	щас	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#339.496#339.831
559	тренд	тренд	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#339.831#340.166
560	у	у	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#340.166#340.501
561	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@psg1987f-words#@psg1987f#340.501#340.836
562	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#340.836#341.176
563	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#341.844#342.131
564	ну	н	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#344.051#344.426
565	не	не	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#344.426#344.801
566	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#344.801#345.176
567	что	что	PRON	_	Case=Nom	_	_	_	@psg1987f-words#@psg1987f#345.176#345.551
568	бы	бы	AUX	_	_	_	_	_	@psg1987f-words#@psg1987f#345.551#345.926
569	искусственное	искусственный	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#345.926#346.301
570	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#346.301#346.676
571	но	но	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#346.676#347.051
572	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#347.051#347.426
573	очень	очень	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#347.426#347.801
574	артистичное	артистичный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#347.801#348.183
575	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#348.962#349.319
576	если	если	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#349.319#349.676
577	большие	большой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#349.676#350.033
578	глаза	глаз	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#350.033#350.39
579	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#350.39#350.747
580	то	то	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#350.747#351.104
581	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#351.104#351.461
582	подведены	подвести	VERB	_	Aspect=Perf|Number=Plur|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@psg1987f-words#@psg1987f#351.461#351.818
583	еще	еще	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#351.818#352.175
584	так	так	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#352.175#352.532
585	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#352.532#352.889
586	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@psg1987f-words#@psg1987f#352.889#353.246
587	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#353.246#353.603
588	становились	становиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@psg1987f-words#@psg1987f#353.603#353.96
589	гипертрофированно	гипертрофированный	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#353.96#354.317
590	большими	большой	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#354.317#354.678
591	если	если	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#354.999#355.503
592	это	этот	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#355.503#356.007
593	ээ	ээ	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#356.007#356.513
594	не	не	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#356.598#356.874
595	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#356.874#357.15
596	ээ	ээ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#357.495#357.847
597	румяна	румяна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#357.847#358.199
598	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#358.199#358.551
599	то	то	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#358.551#358.903
600	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@psg1987f-words#@psg1987f#358.903#359.255
601	прям	пре	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#359.255#359.607
602	красного	красный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#359.607#359.959
603	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#359.959#360.311
604	буквально	буквально	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#360.311#360.663
605	кукольные	кукольный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#360.663#361.017
606	если	если	SCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#361.047#361.413
607	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#361.413#361.779
608	губы	губа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#361.779#362.147
609	губы	губа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#362.206#362.655
610	маленькие	маленький	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#362.655#363.104
611	губы	губа	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#363.234#364.033
612	маленькие	маленький	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#364.033#364.833
613	свои	свой	DET	_	Case=Acc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#366.883#367.488
614	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#367.488#368.093
615	настоящие	настоящий	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#368.093#368.7
616	со	с	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#368.766#369.024
617	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@psg1987f-words#@psg1987f#369.024#369.282
618	участвовал	участвовать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#369.282#369.54
619	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#369.54#369.798
620	Костов	Кост	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#369.798#370.056
621	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#370.056#370.314
622	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#370.314#370.572
623	эм	эй	ADJ	_	Case=Ins|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#370.572#370.83
624	эм	эм	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#370.83#371.088
625	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#371.088#371.346
626	мальчик	мальчик	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#371.346#371.604
627	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#371.604#371.862
628	который	который	PRON	_	Case=Nom	_	_	_	@psg1987f-words#@psg1987f#371.862#372.12
629	з..	з..	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#372.12#372.378
630	у	у	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#372.378#372.636
631	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@psg1987f-words#@psg1987f#372.636#372.894
632	тоже	тоже	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#372.894#373.152
633	участвовал	участвовать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@psg1987f-words#@psg1987f#373.152#373.41
634	в	в	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#373.41#373.668
635	детском	детский	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#373.668#373.926
636	Голосе	голос	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#373.926#374.184
637	и	и	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#374.184#374.442
638	на	на	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#374.442#374.7
639	Евровидении	Евровидения	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#374.7#374.958
640	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#374.958#375.216
641	в	в	ADP	_	_	_	_	_	@psg1987f-words#@psg1987f#375.216#375.474
642	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#375.474#375.732
643	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@psg1987f-words#@psg1987f#375.732#376.011
644	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@psg1987f-words#@psg1987f#376.249#376.72
645	18	18	NUM	_	_	_	_	_	@psg1987f-words#@psg1987f#376.72#377.191
646	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#377.191#377.662
647	вчерб	вчер	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@psg1987f-words#@psg1987f#377.662#378.133
648	всего	все	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#378.133#378.607
649	и	и	CCONJ	_	_	_	_	_	@psg1987f-words#@psg1987f#378.849#379.124
650	вот	вот	PART	_	_	_	_	_	@psg1987f-words#@psg1987f#379.124#379.399
651	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@psg1987f-words#@psg1987f#379.399#379.674
652	очень	очень	ADV	_	Degree=Pos	_	_	_	@psg1987f-words#@psg1987f#379.674#379.949
653	субтильный	субтильный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#379.949#380.224
654	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#380.224#380.499
655	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@psg1987f-words#@psg1987f#381.074#381.505
656	/	/	PUNCT	_	_	_	_	_	@psg1987f-words#@psg1987f#381.505#381.936
657	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@psg1987f-words#@psg1987f#381.936#382.367
